18707,벌벌-거리다,동사,"추위, 두려움, 흥분 따위로 몸이나 몸의 일부분을 크게 자꾸 떨다.",비슷한말 벌벌-대다
18709,벌벌-대다,동사,"추위, 두려움, 흥분 따위로 몸이나 몸의 일부분을 크게 자꾸 떨다.",비슷한말 벌벌-거리다
18785,벌-쐬다,동사,벌에 쏘이다.,
18799,벌씬-거리다,동사,숫기 좋게 입을 벌려 소리 없이 벙긋벙긋 자꾸 웃다.,"비슷한말 벌씬-대다, 벌씬벌씬-하다"
18801,벌씬-대다,동사,숫기 좋게 입을 벌려 소리 없이 벙긋벙긋 자꾸 웃다.,비슷한말 벌씬-거리다
18806,벌씬벌씬-하다,동사,숫기 좋게 입을 벌려 소리 없이 자꾸 벙긋벙긋 웃다.,비슷한말 벌씬-거리다
18810,벌씬-하다,동사,숫기 좋게 입을 벌려 소리 없이 벙긋 웃다.,
18815,벌씸벌씸-하다,동사,코 따위 탄력 있는 물체가 자꾸 크게 벌어졌다 우므러졌다 하다. 또는 그렇게 되게 하다.,
18821,벌어-들이다,동사,돈이나 물건 따위를 벌어서 가져오다.,
18822,벌어-먹다,동사,벌이를 하여 먹고살다.,
18825,벌어-지다,동사,갈라져서 사이가 뜨다.,비슷한말 바라-지다
18862,벌이다,동사,일을 계획하여 시작하거나 펼쳐 놓다.,참고 어휘 발리다
18875,벌이-하다,동사,일을 하여 돈이나 재물을 벌다.,
18934,벌집뜨기-하다,동사,"뜨개질에서, 벌집처럼 육각형의 무늬를 내다.",
18987,벌쩍-거리다,동사,누워 있거나 자빠져 있는 몸을 일으키려고 팔다리를 자꾸 힘껏 움직이다.,"비슷한말 벌쩍-대다, 벌쩍벌쩍-하다
참고 어휘 발짝-거리다"
18989,벌쩍-대다,동사,누워 있거나 자빠져 있는 몸을 일으키려고 팔다리를 자꾸 힘껏 움직이다.,비슷한말 벌쩍-거리다
18993,벌쩍벌쩍-하다,동사,누워 있거나 자빠져 있는 몸을 일으키려고 자꾸 팔다리를 힘껏 움직이다.,비슷한말 벌쩍-거리다
18998,벌쭉-거리다,동사,자꾸 벌어졌다 우므러졌다 하여 속의 것이 보였다 안 보였다 하다. 또는 그렇게 되게 하다.,"비슷한말 벌쭉-대다, 벌쭉벌쭉-하다"
19002,벌쭉-대다,동사,자꾸 벌어졌다 우므러졌다 하여 속의 것이 보였다 안 보였다 하다. 또는 그렇게 되게 하다.,비슷한말 벌쭉-거리다
19009,벌쭉벌쭉-하다,동사,속의 것이 드러나 보일 듯 말 듯 자꾸 크게 벌어졌다 우므러졌다 하다. 또는 그렇게 되게 하다.,비슷한말 벌쭉-거리다
19016,벌쭉-이다,동사,벌어졌다 우므러졌다 하여 속의 것이 보였다 안 보였다 하다. 또는 그렇게 되게 하다.,
19019,벌쭉-하다,동사,속의 것이 드러나 보일 듯 말 듯 크게 벌어지다. 또는 그렇게 되게 하다.,
19030,벌창-하다,동사,물이 넘쳐흐르다.,비슷한말 범람-하다(汎濫하다/氾濫하다)
19089,벌충-되다,동사,손실이나 모자라는 것이 보태져 채워지다.,
19090,벌충-하다,동사,손실이나 모자라는 것을 보태어 채우다.,
19096,벌치기-하다,동사,꿀을 얻기 위하여 벌을 기르다.,비슷한말 양봉-하다(養蜂하다)
19209,벌터질-하다,동사,활터에서 연습할 형편이 못 되는 사람이 마주 보이는 산등성이에 활을 쏘아 연습하다.,
19502,범벅-하다,동사,(비유적으로) 갈피를 잡을 수 없게 여러 가지 사물을 뒤섞다.,
20808,법석-거리다,동사,소란스럽게 자꾸 떠들다.,"비슷한말 법석-대다, 법석법석-하다"
20811,법석-대다,동사,소란스럽게 자꾸 떠들다.,"비슷한말 법석-거리다, 법석법석-하다"
20813,법석법석-하다,동사,자꾸 소란스럽게 떠들다.,"비슷한말 법석-거리다, 법석-대다"
20814,법석-이다,동사,소란스럽게 떠들다.,
20817,법석-하다,동사,소란하게 떠들다.,
21569,벗-가다,동사,테두리 밖으로 벗어나서 나가다.,비슷한말 벗-나가다
21572,벗-개다,동사,안개나 구름이 벗어지고 날이 맑게 개다.,
21578,벗-걸다,동사,염전에 소금 굽는 가마를 설치하다.,
21580,벗겨-지다,동사,덮이거나 씌워진 물건이 외부의 힘에 의하여 떼어지거나 떨어지다.,
21591,벗-기다,동사,가죽이나 껍질 따위를 떼어 내다.,
21606,벗-나가다,동사,테두리 밖으로 벗어나서 나가다.,비슷한말 벗-가다
21621,벗다,동사,사람이 자기 몸 또는 몸의 일부에 착용한 물건을 몸에서 떼어 내다.,반대말 입다
21647,벗어-나다,동사,공간적 범위나 경계 밖으로 빠져나오다.,
21663,벗어-던지다,동사,"낡은 틀이나 체면, 방법 따위를 단호히 벗어 내치다.",
21665,벗어-부치다,동사,힘차게 대들 기세로 벗다.,
21667,벗어-젖히다,동사,옷 따위를 힘차게 벗다.,
21670,벗어-지다,동사,덮이거나 씌워진 물건이 흘러내리거나 떨어져 나가다.,
21693,벗-트다,동사,서로 쓰던 경어를 그만두고 스스럼없이 터놓고 지내기 시작하다.,
21696,벗-하다,동사,벗으로 지내다. 또는 벗으로 삼다.,비슷한말 동무-하다
21715,벙그레-하다,동사,입을 조금 크게 벌리고 소리 없이 부드럽게 웃다.,
21718,벙글-거리다,동사,입을 조금 크게 벌리고 소리 없이 부드럽게 자꾸 웃다.,"비슷한말 벙글-대다, 벙글벙글-하다"
21719,벙글다,동사,아직 피지 아니한 어린 꽃봉오리가 꽃을 피우기 위해 망울이 생기다.,
21720,벙글-대다,동사,입을 조금 크게 벌리고 소리 없이 부드럽게 자꾸 웃다.,비슷한말 벙글-거리다
21722,벙글벙글-하다,동사,입을 조금 크게 벌리고 자꾸 소리 없이 부드럽게 웃다.,비슷한말 벙글-거리다
21727,벙긋-거리다,동사,입을 조금 크게 벌리고 소리 없이 거볍게 자꾸 웃다.,"비슷한말 벙긋-대다, 벙긋벙긋-하다"
21730,벙긋-대다,동사,입을 조금 크게 벌리고 소리 없이 거볍게 자꾸 웃다.,비슷한말 벙긋-거리다
21736,벙긋벙긋-하다,동사,입을 조금 크게 벌리고 자꾸 소리 없이 거볍게 웃다.,비슷한말 벙긋-거리다
21741,벙긋-하다,동사,입을 조금 크게 벌리며 소리 없이 거볍게 한 번 웃다.,
21781,벙시레-하다,동사,소리 없이 입을 조금 크게 벌리고 밝고 부드럽게 슬그머니 웃다.,
21784,벙실-거리다,동사,입을 조금 크게 벌리고 소리 없이 환하고 부드럽게 자꾸 웃다.,"비슷한말 벙실-대다, 벙실벙실-하다"
21785,벙실-대다,동사,입을 조금 크게 벌리고 소리 없이 환하고 부드럽게 자꾸 웃다.,비슷한말 벙실-거리다
21788,벙실벙실-하다,동사,입을 조금 크게 벌리고 자꾸 소리 없이 환하고 부드럽게 웃다.,비슷한말 벙실-거리다
21792,벙싯-거리다,동사,입을 조금 크게 벌리며 소리 없이 거볍고 부드럽게 슬쩍슬쩍 자꾸 웃다.,"비슷한말 벙싯-대다, 벙싯벙싯-하다"
21793,벙싯-대다,동사,입을 조금 크게 벌리며 소리 없이 거볍고 부드럽게 슬쩍슬쩍 자꾸 웃다.,비슷한말 벙싯-거리다
21795,벙싯벙싯-하다,동사,입을 조금 크게 벌리며 소리 없이 거볍고 부드럽게 슬쩍슬쩍 잇따라 웃다.,비슷한말 벙싯-거리다
21799,벙싯-하다,동사,입을 조금 크게 벌리며 소리 없이 거볍고 부드럽게 슬쩍 한 번 웃다.,
21851,벙-찌다,동사,당황스럽거나 황당하여 얼빠진 사람처럼 멍해지다.,
21935,베갈기다,동사,당연히 오거나 가야 하는데도 그리하지 아니하다.,
21994,베거리-하다,동사,꾀를 써서 남의 속마음을 슬쩍 떠보다.,
22048,베끼다,동사,글이나 그림 따위를 원본 그대로 옮겨 쓰거나 그리다.,비슷한말 모사-하다(模寫하다)
22178,베다,동사,"누울 때, 베개 따위를 머리 아래에 받치다.",
22216,베-돌다,동사,한데 어울리지 아니하고 동떨어져 행동하다.,참고 어휘 배-돌다
22963,베슥-거리다,동사,어떠한 일에 대하여 탐탁히 여기지 않고 자꾸 동떨어져 행동하다.,"비슷한말 베슥-대다, 베슥베슥-하다
참고 어휘 배슥-거리다, 비슥-거리다"
22964,베슥-대다,동사,어떠한 일에 대하여 탐탁히 여기지 않고 자꾸 동떨어져 행동하다.,비슷한말 베슥-거리다
22966,베슥베슥-하다,동사,어떠한 일에 대하여 탐탁히 여기지 않고 계속 동떨어져 행동하다.,비슷한말 베슥-거리다
22974,베슬-거리다,동사,어떠한 일에 대하여 바로 대들어 하지 않고 자꾸 슬그머니 동떨어져 행동하다.,"비슷한말 베슬-대다, 베슬베슬-하다
참고 어휘 배슬-거리다"
22976,베슬-대다,동사,어떠한 일에 대하여 바로 대들어 하지 않고 자꾸 슬그머니 동떨어져 행동하다.,비슷한말 베슬-거리다
22978,베슬베슬-하다,동사,어떠한 일에 대하여 바로 대들어 하지 않고 계속 슬그머니 동떨어져 행동하다.,비슷한말 베슬-거리다
23638,베정적-하다,동사,폭행이나 위협을 당할 때에 마구 떠들면서 대들다.,
23956,베풀다,동사,일을 차리어 벌이다.,비슷한말 설-하다(設하다)
25486,벼르다,동사,어떤 일을 이루려고 마음속으로 준비를 단단히 하고 기회를 엿보다.,
25499,벼름벼름-하다,동사,마음먹은 일을 이루려고 자꾸 마음속으로 준비를 단단히 하고 기회를 엿보다.,
25502,벼름질-하다,동사,비례에 맞추어서 여러 몫으로 고르게 나누어 주다.,
25503,벼름-하다,동사,비례에 맞추어서 여러 몫으로 고르게 나누어 주다.,"비슷한말 배당-하다(配當하다), 벼르다"
25512,벼리다,동사,무디어진 연장의 날을 불에 달구어 두드려서 날카롭게 만들다.,
25572,벼슬살이-하다,동사,벼슬아치 노릇을 하다.,
25580,벼슬-하다,동사,벼슬아치가 되거나 벼슬길에 오르다.,비슷한말 입조-하다(立朝하다)
25650,벼팔이-하다,동사,장사할 목적으로 벼를 사들이다.,
26199,벽채질-하다,동사,벽채로 버력을 쳐내거나 광석을 파서 긁어모으다.,
27067,변-쓰다,동사,암호로 말을 하다.,
27631,변풀이-하다,동사,은어나 속어를 그에 해당하는 일상어로 풀다.,
28241,별러-주다,동사,몫으로 나누어 주다.,
28883,볏가을-하다,동사,익은 벼를 거두어 타작하다.,준말 볏갈-하다
30718,보각-거리다,동사,술 따위가 발효하여 거품이 생기는 소리가 잇따라 나다.,"비슷한말 보각-대다, 보각보각-하다"
30720,보각-대다,동사,술 따위가 발효하여 거품이 생기는 소리가 잇따라 나다.,비슷한말 보각-거리다
30724,보각보각-하다,동사,술 따위가 발효하여 거품이 생기면서 잇따라 소리가 나다.,비슷한말 보각-거리다
31311,보그르르-하다,동사,적은 양의 액체가 비교적 좁은 범위에서 잇따라 갑자기 끓어오르다. 또는 그런 소리가 나다.,
31325,보글-거리다,동사,적은 양의 액체가 야단스럽게 끓다.,"비슷한말 보글-대다, 보글보글-하다
참고 어휘 부글-거리다, 뽀글-거리다"
31328,보글-대다,동사,적은 양의 액체가 야단스럽게 끓다.,"비슷한말 보글-거리다, 보글보글-하다
참고 어휘 부글-대다, 뽀글-대다"
31335,보글보글-하다,동사,적은 양의 액체가 잇따라 야단스럽게 끓다.,"비슷한말 보글-거리다, 보글-거리다, 보글-대다"
31483,보깨다,동사,먹은 것이 소화가 잘 안되어 속이 답답하고 거북하게 느껴지다.,참고 어휘 되-살다
31553,보내다,동사,사람이나 물건 따위를 다른 곳으로 가게 하다.,
31562,보내-오다,동사,사람이나 사물 따위를 어떤 사람이 있는 쪽으로 움직여 위치를 옮기다.,
31630,보다,동사,눈으로 대상의 존재나 형태적 특징을 알다.,
31704,보대끼다,동사,사람이나 일에 시달려 괴로움을 겪다.,참고 어휘 부대끼다
31778,보도독-거리다,동사,단단하고 질기거나 반드러운 물건을 야무지게 비비거나 문지르는 소리가 자꾸 나다. 또는 그런 소리를 자꾸 내다.,"비슷한말 보도독-대다, 보도독보도독-하다"
31780,보도독-대다,동사,단단하고 질기거나 반드러운 물건을 야무지게 비비거나 문지르는 소리가 자꾸 나다. 또는 그런 소리를 자꾸 내다.,비슷한말 보도독-거리다
31784,보도독보도독-하다,동사,단단하고 질기거나 반드러운 물건을 자꾸 야무지게 비비거나 문지르는 소리가 나다. 또는 그런 소리를 내다.,비슷한말 보도독-거리다
31786,보도독-하다,동사,단단하고 질기거나 반드러운 물건을 야무지게 비비거나 문지르는 소리가 나다. 또는 그런 소리를 내다.,
31921,보드득-거리다,동사,단단하고 질기거나 반드러운 물건을 야무지게 문지르거나 비빌 때 나는 소리가 자꾸 나다. 또는 그런 소리를 자꾸 내다.,"준말 보득-거리다
비슷한말 보드득-대다, 보드득보드득-하다
참고 어휘 부드득-거리다, 뽀드득-거리다, 포드득-거리다"
31924,보드득-대다,동사,단단하고 질기거나 반드러운 물건을 야무지게 문지르거나 비빌 때 나는 소리가 자꾸 나다. 또는 그런 소리를 자꾸 내다.,"준말 보득-대다
비슷한말 보드득-거리다, 보드득보드득-하다
참고 어휘 바드득-대다, 부드득-대다, 뽀드득-대다, 포드득-대다"
31930,보드득보드득-하다,동사,단단하고 질기거나 반드러운 물건을 자꾸 야무지게 문지르거나 비비는 소리가 잇따라 나다. 또는 그런 소리를 내다.,"준말 보득보득-하다
비슷한말 보드득-거리다, 보드득-대다
참고 어휘 부드득부드득-하다, 뽀드득뽀드득-하다, 포드득포드득-하다"
31933,보드득-하다,동사,단단하고 질기거나 반드러운 물건을 야무지게 문지르거나 비비는 소리가 나다. 또는 그런 소리를 내다.,"준말 보득-하다
참고 어휘 부드득-하다, 뽀드득-하다, 포드득-하다"
31938,보드등-거리다,동사,단단하고 매끄럽거나 반드러운 작은 물건을 세게 문지를 때 가볍게 울리며 나는 소리가 자꾸 나다. 또는 그런 소리를 자꾸 내다.,"비슷한말 보드등-대다, 보드등보드등-하다"
31939,보드등-대다,동사,단단하고 매끄럽거나 반드러운 작은 물건을 세게 문지를 때 가볍게 울리며 나는 소리가 자꾸 나다. 또는 그런 소리를 자꾸 내다.,비슷한말 보드등-거리다
31941,보드등보드등-하다,동사,단단하고 매끄럽거나 반드러운 작은 물건을 자꾸 세게 문지르는 소리가 잇따라 가볍게 울리며 소리가 나다. 또는 그런 소리를 잇따라 가볍게 울리며 내다.,비슷한말 보드등-거리다
31942,보드등-하다,동사,단단하고 매끄럽거나 반드러운 작은 물건을 세게 문지르는 소리가 가볍게 울리며 나다. 또는 그런 소리를 가볍게 울리며 내다.,
32020,보듬다,동사,사람이나 동물을 가슴에 붙도록 안다.,
32163,보라리다,동사,(낮잡는 뜻으로) 눈을 크게 뜨고 눈망울을 사납게 굴리다.,
32226,보람-하다,동사,다른 물건과 구별하거나 잊지 않기 위하여 표를 해 두다.,비슷한말 안표-하다(眼標하다)
32472,보르르-하다,동사,작고 가볍게 떨다.,
32640,보리마당질-하다,동사,태질하거나 탈곡기에 넣어 보리 이삭에서 낟알을 떨어내다.,"비슷한말 보리타작-하다(보리打作하다), 타맥-하다(打麥하다)"
32661,보리밟기-하다,동사,"겨울 동안 들뜬 겉흙을 눌러 주고, 보리의 뿌리가 잘 내리도록 이른 봄에 보리 싹의 그루터기를 밟아 주다.",
32788,보리풀-하다,동사,보리를 갈 땅에 밑거름으로 쓰기 위하여 풀이나 나뭇잎을 베어 오다.,
32810,보릿가을-하다,동사,익은 보리를 거두어들이다.,
33218,보사삭-거리다,동사,‘보삭거리다’의 본말.,"준말 보삭-거리다
비슷한말 보사삭-대다, 보사삭보사삭-하다
참고 어휘 부서석-거리다, 뽀사삭-거리다"
